,parid,neighbourhood group,latitude,longitude,hotel_counts_per_neighbourhood_group
2955,1007990024,Manhattan,40.74335,-73.993833,4528
2956,1008040022,Manhattan,40.746413,-73.991382,4528
2957,1008040024,Manhattan,40.746396,-73.991342,4528
2958,1008040032,Manhattan,40.746259,-73.991017,4528
2959,1008040034,Manhattan,40.746237,-73.990736,4528
2960,1008290014,Manhattan,40.744821,-73.989527,4528
2961,1008280053,Manhattan,40.74431,-73.988924,4528
2962,1008280025,Manhattan,40.74391,-73.989,4528
2963,1008260055,Manhattan,40.743333,-73.989885,4528
2964,1008260024,Manhattan,40.742696,-73.990242,4528
2965,1008260017,Manhattan,40.742823,-73.990538,4528
2966,1008180076,Manhattan,40.738566,-73.993793,4528
2967,1008300017,Manhattan,40.745474,-73.989148,4528
2968,1008150020,Manhattan,40.753313,-73.98636,4528
2969,1008121001,Manhattan,40.752465,-73.989544,4528
2970,1008081001,Manhattan,40.749794,-73.991486,4528
2971,1008060076,Manhattan,40.748806,-73.992204,4528
2972,1008060052,Manhattan,40.748208,-73.98992,4528
2973,1008060013,Manhattan,40.747752,-73.990728,4528
2974,1008051103,Manhattan,40.746805,-73.989974,4528
2975,1008040054,Manhattan,40.747036,-73.990988,4528
2976,1008141001,Manhattan,40.75303,-73.985732,4528
2977,1009960043,Manhattan,40.756461,-73.983952,4528
2978,1008400030,Manhattan,40.751344,-73.983614,4528
2979,1008410071,Manhattan,40.753046,-73.983859,4528
2980,1008950034,Manhattan,40.74937,-73.976999,4528
2981,1008940075,Manhattan,40.749779,-73.978024,4528
2982,1008940071,Manhattan,40.749631,-73.97767,4528
2983,1008930025,Manhattan,40.748607,-73.978104,4528
2984,1008921101,Manhattan,40.747432,-73.976891,4528
2985,1008870088,Manhattan,40.745465,-73.981512,4528
2986,1008860075,Manhattan,40.744762,-73.981754,4528
2987,1008860030,Manhattan,40.743969,-73.981483,4528
2988,1008850015,Manhattan,40.743511,-73.982573,4528
2989,1008850006,Manhattan,40.743791,-73.983237,4528
2990,1008850004,Manhattan,40.744178,-73.983443,4528
2991,1008830078,Manhattan,40.74283,-73.982912,4528
2992,1008820001,Manhattan,40.742218,-73.984872,4528
2993,1008810024,Manhattan,40.741043,-73.983617,4528
2994,1008800050,Manhattan,40.739973,-73.982329,4528
2995,1008950038,Manhattan,40.749318,-73.976873,4528
2996,1008950063,Manhattan,40.749952,-73.976519,4528
2997,1008950079,Manhattan,40.750402,-73.977591,4528
2998,1008960001,Manhattan,40.733391,-73.987097,4528
2999,1009960009,Manhattan,40.756022,-73.984808,4528
3000,1009941202,Manhattan,40.755338,-73.985313,4528
3001,1009941103,Manhattan,40.755569,-73.986465,4528
3002,1009930043,Manhattan,40.754529,-73.985458,4528
3003,1009360037,Manhattan,40.742233,-73.974659,4528
3004,1009310021,Manhattan,40.739118,-73.977941,4528
3005,1009300041,Manhattan,40.738797,-73.979114,4528
3006,1008800009,Manhattan,40.740591,-73.985237,4528
3007,1009300038,Manhattan,40.73877,-73.979045,4528
3008,1009210051,Manhattan,40.732592,-73.983417,4528
3009,1009210006,Manhattan,40.732189,-73.984539,4528
3010,1009050001,Manhattan,40.739586,-73.982589,4528
3011,1009040010,Manhattan,40.738603,-73.982582,4528
3012,1008980016,Manhattan,40.734761,-73.984711,4528
3013,1008970012,Manhattan,40.733638,-73.985852,4528
3014,1008960009,Manhattan,40.733106,-73.986711,4528
3015,1009290038,Manhattan,40.737826,-73.978717,4528
3016,1008400081,Manhattan,40.75233,-73.984076,4528
3017,1008791103,Manhattan,40.739298,-73.982823,4528
3018,1008790023,Manhattan,40.739416,-73.984498,4528
3019,1008600074,Manhattan,40.746212,-73.985203,4528
3020,1008600071,Manhattan,40.746083,-73.984897,4528
3021,1008600061,Manhattan,40.745693,-73.984453,4528
3022,1008600037,Manhattan,40.744705,-73.983082,4528
3023,1008590075,Manhattan,40.745512,-73.985449,4528
3024,1008590026,Manhattan,40.745111,-73.984503,4528
3025,1008581201,Manhattan,40.744722,-73.985489,4528
3026,1008580045,Manhattan,40.743805,-73.983739,4528
3027,1008580017,Manhattan,40.744269,-73.985518,4528
3028,1008570017,Manhattan,40.743487,-73.986088,4528
3029,1008570007,Manhattan,40.743843,-73.987196,4528
3030,1008530001,Manhattan,40.740909,-73.987947,4528
3031,1008480014,Manhattan,40.738865,-73.98986,4528
3032,1008430022,Manhattan,40.736139,-73.991044,4528
3033,1008411001,Manhattan,40.752505,-73.982574,4528
3034,1008610010,Manhattan,40.746206,-73.985142,4528
3035,1008610052,Manhattan,40.746324,-73.98355,4528
3036,1008610054,Manhattan,40.746335,-73.983579,4528
3037,1008610066,Manhattan,40.746786,-73.984651,4528
3038,1008770018,Manhattan,40.738315,-73.985616,4528
3039,1008750067,Manhattan,40.737679,-73.986234,4528
3040,1008730020,Manhattan,40.736098,-73.987215,4528
3041,1008730001,Manhattan,40.736644,-73.988944,4528
3042,1008690025,Manhattan,40.750652,-73.980052,4528
3043,1008680064,Manhattan,40.751141,-73.981254,4528
3044,1008680051,Manhattan,40.750636,-73.980063,4528
3045,1008790044,Manhattan,40.73935,-73.982787,4528
3046,1008680036,Manhattan,40.74976,-73.979403,4528
3047,1008670055,Manhattan,40.750002,-73.981315,4528
3048,1008670042,Manhattan,40.749461,-73.979619,4528
3049,1008670020,Manhattan,40.749878,-73.981406,4528
3050,1008650001,Manhattan,40.749193,-73.984001,4528
3051,1008631002,Manhattan,40.746895,-73.982944,4528
3052,1008630053,Manhattan,40.7476,-73.982586,4528
3053,1008620028,Manhattan,40.746327,-73.983514,4528
3054,1008680030,Manhattan,40.750004,-73.980435,4528
3055,1010271216,Manhattan,40.764521,-73.980773,4528
3056,1010271217,Manhattan,40.764521,-73.980773,4528
3057,1010271218,Manhattan,40.764521,-73.980773,4528
3058,1010360052,Manhattan,40.760359,-73.989286,4528
3059,1010360021,Manhattan,40.759486,-73.989135,4528
3060,1010350009,Manhattan,40.75908,-73.990117,4528
3061,1010340044,Manhattan,40.758912,-73.989763,4528
3062,1010340037,Manhattan,40.758756,-73.989395,4528
3063,1010320061,Manhattan,40.758295,-73.992719,4528
3064,1010271738,Manhattan,40.764521,-73.980773,4528
3065,1010271737,Manhattan,40.764521,-73.980773,4528
3066,1010271736,Manhattan,40.764521,-73.980773,4528
3067,1010271735,Manhattan,40.764521,-73.980773,4528
3068,1010271734,Manhattan,40.764521,-73.980773,4528
3069,1010271733,Manhattan,40.764521,-73.980773,4528
3070,1010271732,Manhattan,40.764521,-73.980773,4528
3071,1000780011,Manhattan,40.708988,-74.007654,4528
3072,1010271730,Manhattan,40.764521,-73.980773,4528
3073,1010370029,Manhattan,40.759996,-73.988388,4528
3074,1010370034,Manhattan,40.760265,-73.98759,4528
3075,1010370035,Manhattan,40.76029,-73.987572,4528
3076,1010370036,Manhattan,40.760315,-73.987554,4528
3077,1010670038,Manhattan,40.768853,-73.985852,4528
3078,1010660012,Manhattan,40.768434,-73.986956,4528
3079,1010550042,Manhattan,40.761276,-73.991459,4528
3080,1010540018,Manhattan,40.760123,-73.992593,4528
3081,1010511501,Manhattan,40.758504,-73.992835,4528
3082,1010511107,Manhattan,40.759212,-73.99451,4528
3083,1010491006,Manhattan,40.769029,-73.982801,4528
3084,1010271729,Manhattan,40.764521,-73.980773,4528
3085,1010481706,Manhattan,40.767349,-73.98435,4528
3086,1010481701,Manhattan,40.767349,-73.98435,4528
3087,1010480039,Manhattan,40.767634,-73.98296,4528
3088,1010421002,Manhattan,40.763059,-73.985557,4528
3089,1010410044,Manhattan,40.763249,-73.986467,4528
3090,1010390029,Manhattan,40.761133,-73.986958,4528
3091,1010390027,Manhattan,40.761259,-73.987517,4528
3092,1010390017,Manhattan,40.761377,-73.987803,4528
3093,1010481702,Manhattan,40.767349,-73.98435,4528
3094,1010700020,Manhattan,40.760071,-73.996549,4528
3095,1010271728,Manhattan,40.764521,-73.980773,4528
3096,1010271726,Manhattan,40.764521,-73.980773,4528
3097,1010271390,Manhattan,40.764521,-73.980773,4528
3098,1010271389,Manhattan,40.764521,-73.980773,4528
3099,1010271388,Manhattan,40.764521,-73.980773,4528
3100,1010271387,Manhattan,40.764521,-73.980773,4528
3101,1010271386,Manhattan,40.764521,-73.980773,4528
3102,1010271385,Manhattan,40.764521,-73.980773,4528
3103,1010271384,Manhattan,40.764521,-73.980773,4528
3104,1010271383,Manhattan,40.764521,-73.980773,4528
3105,1010271382,Manhattan,40.764521,-73.980773,4528
3106,1010271381,Manhattan,40.764521,-73.980773,4528
3107,1010271380,Manhattan,40.764521,-73.980773,4528
3108,1010271379,Manhattan,40.764521,-73.980773,4528
3109,1010271378,Manhattan,40.764521,-73.980773,4528
3110,1010271377,Manhattan,40.764521,-73.980773,4528
3111,1010271376,Manhattan,40.764521,-73.980773,4528
3112,1010271391,Manhattan,40.764521,-73.980773,4528
3113,1010271392,Manhattan,40.764521,-73.980773,4528
3114,1010271393,Manhattan,40.764521,-73.980773,4528
3115,1010271394,Manhattan,40.764521,-73.980773,4528
3116,1010271725,Manhattan,40.764521,-73.980773,4528
3117,1010271724,Manhattan,40.764521,-73.980773,4528
3118,1010271723,Manhattan,40.764521,-73.980773,4528
3119,1010271722,Manhattan,40.764521,-73.980773,4528
3120,1010271721,Manhattan,40.764521,-73.980773,4528
3121,1010271720,Manhattan,40.764521,-73.980773,4528
3122,1010271719,Manhattan,40.764521,-73.980773,4528
3123,1010271727,Manhattan,40.764521,-73.980773,4528
3124,1010271718,Manhattan,40.764521,-73.980773,4528
3125,1010271702,Manhattan,40.764521,-73.980773,4528
3126,1010271701,Manhattan,40.764521,-73.980773,4528
3127,1010271399,Manhattan,40.764521,-73.980773,4528
3128,1010271398,Manhattan,40.764521,-73.980773,4528
3129,1010271397,Manhattan,40.764521,-73.980773,4528
3130,1010271396,Manhattan,40.764521,-73.980773,4528
3131,1010271395,Manhattan,40.764521,-73.980773,4528
3132,1010271703,Manhattan,40.764521,-73.980773,4528
3133,1010271375,Manhattan,40.764521,-73.980773,4528
3134,1010710023,Manhattan,40.759906,-73.996112,4528
3135,1010760055,Manhattan,40.764229,-73.994625,4528
3136,1011131268,Manhattan,40.768529,-73.981588,4528
3137,1011131267,Manhattan,40.768529,-73.981588,4528
3138,1011131266,Manhattan,40.768529,-73.981588,4528
3139,1011131265,Manhattan,40.768529,-73.981588,4528
3140,1011131264,Manhattan,40.768529,-73.981588,4528
3141,1011131263,Manhattan,40.768529,-73.981588,4528
3142,1011131262,Manhattan,40.768529,-73.981588,4528
3143,1011131261,Manhattan,40.768529,-73.981588,4528
3144,1011131260,Manhattan,40.768529,-73.981588,4528
3145,1011131259,Manhattan,40.768529,-73.981588,4528
3146,1011131258,Manhattan,40.768529,-73.981588,4528
3147,1011131257,Manhattan,40.768529,-73.981588,4528
3148,1011131256,Manhattan,40.768529,-73.981588,4528
3149,1011131255,Manhattan,40.768529,-73.981588,4528
3150,1011131254,Manhattan,40.768529,-73.981588,4528
3151,1011131269,Manhattan,40.768529,-73.981588,4528
3152,1011131270,Manhattan,40.768529,-73.981588,4528
3153,1011131271,Manhattan,40.768529,-73.981588,4528
3154,1011131272,Manhattan,40.768529,-73.981588,4528
3155,1011131288,Manhattan,40.768529,-73.981588,4528
3156,1011131287,Manhattan,40.768529,-73.981588,4528
3157,1011131286,Manhattan,40.768529,-73.981588,4528
3158,1011131285,Manhattan,40.768529,-73.981588,4528
3159,1011131284,Manhattan,40.768529,-73.981588,4528
3160,1011131283,Manhattan,40.768529,-73.981588,4528
3161,1011131282,Manhattan,40.768529,-73.981588,4528
3162,1011131253,Manhattan,40.768529,-73.981588,4528
3163,1011131281,Manhattan,40.768529,-73.981588,4528
3164,1011131279,Manhattan,40.768529,-73.981588,4528
3165,1011131278,Manhattan,40.768529,-73.981588,4528
3166,1011131277,Manhattan,40.768529,-73.981588,4528
3167,1011131276,Manhattan,40.768529,-73.981588,4528
3168,1011131275,Manhattan,40.768529,-73.981588,4528
3169,1011131274,Manhattan,40.768529,-73.981588,4528
3170,1011131273,Manhattan,40.768529,-73.981588,4528
3171,1011131280,Manhattan,40.768529,-73.981588,4528
3172,1010760051,Manhattan,40.764196,-73.994545,4528
3173,1011131252,Manhattan,40.768529,-73.981588,4528
3174,1011131250,Manhattan,40.768529,-73.981588,4528
3175,1011131229,Manhattan,40.768529,-73.981588,4528
3176,1011131228,Manhattan,40.768529,-73.981588,4528
3177,1011131227,Manhattan,40.768529,-73.981588,4528
3178,1011131226,Manhattan,40.768529,-73.981588,4528
3179,1011131225,Manhattan,40.768529,-73.981588,4528
3180,1011131224,Manhattan,40.768529,-73.981588,4528
3181,1011131223,Manhattan,40.768529,-73.981588,4528
3182,1011131222,Manhattan,40.768529,-73.981588,4528
3183,1011131221,Manhattan,40.768529,-73.981588,4528
3184,1011131220,Manhattan,40.768529,-73.981588,4528
3185,1011131219,Manhattan,40.768529,-73.981588,4528
3186,1010950035,Manhattan,40.764317,-73.995784,4528
3187,1010860050,Manhattan,40.77061,-73.990039,4528
3188,1010780023,Manhattan,40.764108,-73.992343,4528
3189,1010760057,Manhattan,40.764251,-73.994679,4528
3190,1011131230,Manhattan,40.768529,-73.981588,4528
3191,1011131231,Manhattan,40.768529,-73.981588,4528
3192,1011131232,Manhattan,40.768529,-73.981588,4528
3193,1011131233,Manhattan,40.768529,-73.981588,4528
3194,1011131249,Manhattan,40.768529,-73.981588,4528
3195,1011131248,Manhattan,40.768529,-73.981588,4528
3196,1011131247,Manhattan,40.768529,-73.981588,4528
3197,1011131246,Manhattan,40.768529,-73.981588,4528
3198,1011131245,Manhattan,40.768529,-73.981588,4528
3199,1011131244,Manhattan,40.768529,-73.981588,4528
3200,1011131243,Manhattan,40.768529,-73.981588,4528
3201,1011131251,Manhattan,40.768529,-73.981588,4528
3202,1011131242,Manhattan,40.768529,-73.981588,4528
3203,1011131240,Manhattan,40.768529,-73.981588,4528
3204,1011131239,Manhattan,40.768529,-73.981588,4528
3205,1011131238,Manhattan,40.768529,-73.981588,4528
3206,1011131237,Manhattan,40.768529,-73.981588,4528
3207,1011131236,Manhattan,40.768529,-73.981588,4528
3208,1011131235,Manhattan,40.768529,-73.981588,4528
3209,1011131234,Manhattan,40.768529,-73.981588,4528
3210,1011131241,Manhattan,40.768529,-73.981588,4528
3211,1010271374,Manhattan,40.764521,-73.980773,4528
3212,1010271373,Manhattan,40.764521,-73.980773,4528
3213,1010271372,Manhattan,40.764521,-73.980773,4528
3214,1010271272,Manhattan,40.764521,-73.980773,4528
3215,1010271271,Manhattan,40.764521,-73.980773,4528
3216,1010271270,Manhattan,40.764521,-73.980773,4528
3217,1010271269,Manhattan,40.764521,-73.980773,4528
3218,1010271268,Manhattan,40.764521,-73.980773,4528
3219,1010271267,Manhattan,40.764521,-73.980773,4528
3220,1010271266,Manhattan,40.764521,-73.980773,4528
3221,1010271265,Manhattan,40.764521,-73.980773,4528
3222,1010271264,Manhattan,40.764521,-73.980773,4528
3223,1010271263,Manhattan,40.764521,-73.980773,4528
3224,1010271262,Manhattan,40.764521,-73.980773,4528
3225,1010271261,Manhattan,40.764521,-73.980773,4528
3226,1010271260,Manhattan,40.764521,-73.980773,4528
3227,1010271259,Manhattan,40.764521,-73.980773,4528
3228,1010271258,Manhattan,40.764521,-73.980773,4528
3229,1010271273,Manhattan,40.764521,-73.980773,4528
3230,1010271274,Manhattan,40.764521,-73.980773,4528
3231,1010271275,Manhattan,40.764521,-73.980773,4528
3232,1010271276,Manhattan,40.764521,-73.980773,4528
3233,1010271292,Manhattan,40.764521,-73.980773,4528
3234,1010271291,Manhattan,40.764521,-73.980773,4528
3235,1010271290,Manhattan,40.764521,-73.980773,4528
3236,1010271289,Manhattan,40.764521,-73.980773,4528
3237,1010271288,Manhattan,40.764521,-73.980773,4528
3238,1010271287,Manhattan,40.764521,-73.980773,4528
3239,1010271286,Manhattan,40.764521,-73.980773,4528
3240,1010271257,Manhattan,40.764521,-73.980773,4528
3241,1010271285,Manhattan,40.764521,-73.980773,4528
3242,1010271283,Manhattan,40.764521,-73.980773,4528
3243,1010271282,Manhattan,40.764521,-73.980773,4528
3244,1010271281,Manhattan,40.764521,-73.980773,4528
3245,1010271280,Manhattan,40.764521,-73.980773,4528
3246,1010271279,Manhattan,40.764521,-73.980773,4528
3247,1010271278,Manhattan,40.764521,-73.980773,4528
3248,1010271277,Manhattan,40.764521,-73.980773,4528
3249,1010271284,Manhattan,40.764521,-73.980773,4528
3250,1010271293,Manhattan,40.764521,-73.980773,4528
3251,1010271256,Manhattan,40.764521,-73.980773,4528
3252,1010271254,Manhattan,40.764521,-73.980773,4528
3253,1010271233,Manhattan,40.764521,-73.980773,4528
3254,1010271232,Manhattan,40.764521,-73.980773,4528
3255,1010271231,Manhattan,40.764521,-73.980773,4528
3256,1010271230,Manhattan,40.764521,-73.980773,4528
3257,1010271229,Manhattan,40.764521,-73.980773,4528
3258,1010271228,Manhattan,40.764521,-73.980773,4528
3259,1010271227,Manhattan,40.764521,-73.980773,4528
3260,1010271226,Manhattan,40.764521,-73.980773,4528
3261,1010271225,Manhattan,40.764521,-73.980773,4528
3262,1010271224,Manhattan,40.764521,-73.980773,4528
3263,1010271223,Manhattan,40.764521,-73.980773,4528
3264,1010271222,Manhattan,40.764521,-73.980773,4528
3265,1010271221,Manhattan,40.764521,-73.980773,4528
3266,1010271220,Manhattan,40.764521,-73.980773,4528
3267,1010271219,Manhattan,40.764521,-73.980773,4528
3268,1010271234,Manhattan,40.764521,-73.980773,4528
3269,1010271235,Manhattan,40.764521,-73.980773,4528
3270,1010271236,Manhattan,40.764521,-73.980773,4528
3271,1010271237,Manhattan,40.764521,-73.980773,4528
3272,1010271253,Manhattan,40.764521,-73.980773,4528
3273,1010271252,Manhattan,40.764521,-73.980773,4528
3274,1010271251,Manhattan,40.764521,-73.980773,4528
3275,1010271250,Manhattan,40.764521,-73.980773,4528
3276,1010271249,Manhattan,40.764521,-73.980773,4528
3277,1010271248,Manhattan,40.764521,-73.980773,4528
3278,1010271247,Manhattan,40.764521,-73.980773,4528
3279,1010271255,Manhattan,40.764521,-73.980773,4528
3280,1010271246,Manhattan,40.764521,-73.980773,4528
3281,1010271244,Manhattan,40.764521,-73.980773,4528
3282,1010271243,Manhattan,40.764521,-73.980773,4528
3283,1010271242,Manhattan,40.764521,-73.980773,4528
3284,1010271241,Manhattan,40.764521,-73.980773,4528
3285,1010271240,Manhattan,40.764521,-73.980773,4528
3286,1010271239,Manhattan,40.764521,-73.980773,4528
3287,1010271238,Manhattan,40.764521,-73.980773,4528
3288,1010271245,Manhattan,40.764521,-73.980773,4528
3289,1010271294,Manhattan,40.764521,-73.980773,4528
3290,1010271295,Manhattan,40.764521,-73.980773,4528
3291,1010271296,Manhattan,40.764521,-73.980773,4528
3292,1010271351,Manhattan,40.764521,-73.980773,4528
3293,1010271350,Manhattan,40.764521,-73.980773,4528
3294,1010271349,Manhattan,40.764521,-73.980773,4528
3295,1010271348,Manhattan,40.764521,-73.980773,4528
3296,1010271347,Manhattan,40.764521,-73.980773,4528
3297,1010271346,Manhattan,40.764521,-73.980773,4528
3298,1010271345,Manhattan,40.764521,-73.980773,4528
3299,1010271344,Manhattan,40.764521,-73.980773,4528
3300,1010271343,Manhattan,40.764521,-73.980773,4528
3301,1010271342,Manhattan,40.764521,-73.980773,4528
3302,1010271341,Manhattan,40.764521,-73.980773,4528
3303,1010271340,Manhattan,40.764521,-73.980773,4528
3304,1010271339,Manhattan,40.764521,-73.980773,4528
3305,1010271338,Manhattan,40.764521,-73.980773,4528
3306,1010271337,Manhattan,40.764521,-73.980773,4528
3307,1010271352,Manhattan,40.764521,-73.980773,4528
3308,1010271353,Manhattan,40.764521,-73.980773,4528
3309,1010271354,Manhattan,40.764521,-73.980773,4528
3310,1010271355,Manhattan,40.764521,-73.980773,4528
3311,1010271371,Manhattan,40.764521,-73.980773,4528
3312,1010271370,Manhattan,40.764521,-73.980773,4528
3313,1010271369,Manhattan,40.764521,-73.980773,4528
3314,1010271368,Manhattan,40.764521,-73.980773,4528
3315,1010271367,Manhattan,40.764521,-73.980773,4528
3316,1010271366,Manhattan,40.764521,-73.980773,4528
3317,1010271365,Manhattan,40.764521,-73.980773,4528
3318,1010271336,Manhattan,40.764521,-73.980773,4528
3319,1010271364,Manhattan,40.764521,-73.980773,4528
3320,1010271362,Manhattan,40.764521,-73.980773,4528
3321,1010271361,Manhattan,40.764521,-73.980773,4528
3322,1010271360,Manhattan,40.764521,-73.980773,4528
3323,1010271359,Manhattan,40.764521,-73.980773,4528
3324,1010271358,Manhattan,40.764521,-73.980773,4528
3325,1010271357,Manhattan,40.764521,-73.980773,4528
3326,1010271356,Manhattan,40.764521,-73.980773,4528
3327,1010271363,Manhattan,40.764521,-73.980773,4528
3328,1010271335,Manhattan,40.764521,-73.980773,4528
3329,1010271334,Manhattan,40.764521,-73.980773,4528
3330,1010271333,Manhattan,40.764521,-73.980773,4528
3331,1010271312,Manhattan,40.764521,-73.980773,4528
3332,1010271311,Manhattan,40.764521,-73.980773,4528
3333,1010271310,Manhattan,40.764521,-73.980773,4528
3334,1010271309,Manhattan,40.764521,-73.980773,4528
3335,1010271308,Manhattan,40.764521,-73.980773,4528
3336,1010271307,Manhattan,40.764521,-73.980773,4528
3337,1010271306,Manhattan,40.764521,-73.980773,4528
3338,1010271313,Manhattan,40.764521,-73.980773,4528
3339,1010271305,Manhattan,40.764521,-73.980773,4528
3340,1010271303,Manhattan,40.764521,-73.980773,4528
3341,1010271302,Manhattan,40.764521,-73.980773,4528
3342,1010271301,Manhattan,40.764521,-73.980773,4528
3343,1010271300,Manhattan,40.764521,-73.980773,4528
3344,1010271299,Manhattan,40.764521,-73.980773,4528
3345,1010271298,Manhattan,40.764521,-73.980773,4528
3346,1010271297,Manhattan,40.764521,-73.980773,4528
3347,1010271304,Manhattan,40.764521,-73.980773,4528
3348,1007890078,Manhattan,40.755852,-73.990785,4528
3349,1010271314,Manhattan,40.764521,-73.980773,4528
3350,1010271316,Manhattan,40.764521,-73.980773,4528
3351,1010271332,Manhattan,40.764521,-73.980773,4528
3352,1010271331,Manhattan,40.764521,-73.980773,4528
3353,1010271330,Manhattan,40.764521,-73.980773,4528
3354,1010271329,Manhattan,40.764521,-73.980773,4528
3355,1010271328,Manhattan,40.764521,-73.980773,4528
3356,1010271327,Manhattan,40.764521,-73.980773,4528
3357,1010271326,Manhattan,40.764521,-73.980773,4528
3358,1010271315,Manhattan,40.764521,-73.980773,4528
3359,1010271325,Manhattan,40.764521,-73.980773,4528
3360,1010271323,Manhattan,40.764521,-73.980773,4528
3361,1010271322,Manhattan,40.764521,-73.980773,4528
3362,1010271321,Manhattan,40.764521,-73.980773,4528
3363,1010271320,Manhattan,40.764521,-73.980773,4528
3364,1010271319,Manhattan,40.764521,-73.980773,4528
3365,1010271318,Manhattan,40.764521,-73.980773,4528
3366,1010271317,Manhattan,40.764521,-73.980773,4528
3367,1010271324,Manhattan,40.764521,-73.980773,4528
3368,1011131289,Manhattan,40.768529,-73.981588,4528
3369,1007890069,Manhattan,40.755369,-73.989374,4528
3370,1007850023,Manhattan,40.752119,-73.991204,4528
3371,1004911288,Manhattan,40.725616,-74.005253,4528
3372,1004911287,Manhattan,40.725616,-74.005253,4528
3373,1004911286,Manhattan,40.725616,-74.005253,4528
3374,1004911285,Manhattan,40.725616,-74.005253,4528
3375,1004911284,Manhattan,40.725616,-74.005253,4528
3376,1004911283,Manhattan,40.725616,-74.005253,4528
3377,1004911282,Manhattan,40.725616,-74.005253,4528
3378,1004911281,Manhattan,40.725616,-74.005253,4528
3379,1004911280,Manhattan,40.725616,-74.005253,4528
3380,1004911279,Manhattan,40.725616,-74.005253,4528
3381,1004911278,Manhattan,40.725616,-74.005253,4528
3382,1004911277,Manhattan,40.725616,-74.005253,4528
3383,1004911276,Manhattan,40.725616,-74.005253,4528
3384,1004911275,Manhattan,40.725616,-74.005253,4528
3385,1004911274,Manhattan,40.725616,-74.005253,4528
3386,1004911289,Manhattan,40.725616,-74.005253,4528
3387,1004911290,Manhattan,40.725616,-74.005253,4528
3388,1004911291,Manhattan,40.725616,-74.005253,4528
3389,1004911292,Manhattan,40.725616,-74.005253,4528
3390,1004911308,Manhattan,40.725616,-74.005253,4528
3391,1004911307,Manhattan,40.725616,-74.005253,4528
3392,1004911306,Manhattan,40.725616,-74.005253,4528
3393,1004911305,Manhattan,40.725616,-74.005253,4528
3394,1004911304,Manhattan,40.725616,-74.005253,4528
3395,1004911303,Manhattan,40.725616,-74.005253,4528
3396,1004911302,Manhattan,40.725616,-74.005253,4528
3397,1004911273,Manhattan,40.725616,-74.005253,4528
3398,1004911301,Manhattan,40.725616,-74.005253,4528
3399,1004911299,Manhattan,40.725616,-74.005253,4528
3400,1004911298,Manhattan,40.725616,-74.005253,4528
3401,1004911297,Manhattan,40.725616,-74.005253,4528
3402,1004911296,Manhattan,40.725616,-74.005253,4528
3403,1004911295,Manhattan,40.725616,-74.005253,4528
3404,1004911294,Manhattan,40.725616,-74.005253,4528
3405,1004911293,Manhattan,40.725616,-74.005253,4528
3406,1004911300,Manhattan,40.725616,-74.005253,4528
3407,1004911309,Manhattan,40.725616,-74.005253,4528
3408,1004911272,Manhattan,40.725616,-74.005253,4528
3409,1004911270,Manhattan,40.725616,-74.005253,4528
3410,1004911249,Manhattan,40.725616,-74.005253,4528
3411,1004911248,Manhattan,40.725616,-74.005253,4528
3412,1004911247,Manhattan,40.725616,-74.005253,4528
3413,1004911246,Manhattan,40.725616,-74.005253,4528
3414,1004911245,Manhattan,40.725616,-74.005253,4528
3415,1004911244,Manhattan,40.725616,-74.005253,4528
3416,1004911243,Manhattan,40.725616,-74.005253,4528
3417,1004911242,Manhattan,40.725616,-74.005253,4528
3418,1004911241,Manhattan,40.725616,-74.005253,4528
3419,1004911240,Manhattan,40.725616,-74.005253,4528
3420,1004911239,Manhattan,40.725616,-74.005253,4528
3421,1004911238,Manhattan,40.725616,-74.005253,4528
3422,1004911237,Manhattan,40.725616,-74.005253,4528
3423,1004911236,Manhattan,40.725616,-74.005253,4528
3424,1004911235,Manhattan,40.725616,-74.005253,4528
3425,1004911250,Manhattan,40.725616,-74.005253,4528
3426,1004911251,Manhattan,40.725616,-74.005253,4528
3427,1004911252,Manhattan,40.725616,-74.005253,4528
3428,1004911253,Manhattan,40.725616,-74.005253,4528
3429,1004911269,Manhattan,40.725616,-74.005253,4528
3430,1004911268,Manhattan,40.725616,-74.005253,4528
3431,1004911267,Manhattan,40.725616,-74.005253,4528
3432,1004911266,Manhattan,40.725616,-74.005253,4528
3433,1004911265,Manhattan,40.725616,-74.005253,4528
3434,1004911264,Manhattan,40.725616,-74.005253,4528
3435,1004911263,Manhattan,40.725616,-74.005253,4528
3436,1004911271,Manhattan,40.725616,-74.005253,4528
3437,1004911262,Manhattan,40.725616,-74.005253,4528
3438,1004911260,Manhattan,40.725616,-74.005253,4528
3439,1004911259,Manhattan,40.725616,-74.005253,4528
3440,1004911258,Manhattan,40.725616,-74.005253,4528
3441,1004911257,Manhattan,40.725616,-74.005253,4528
3442,1004911256,Manhattan,40.725616,-74.005253,4528
3443,1004911255,Manhattan,40.725616,-74.005253,4528
3444,1004911254,Manhattan,40.725616,-74.005253,4528
3445,1004911261,Manhattan,40.725616,-74.005253,4528
3446,1004911234,Manhattan,40.725616,-74.005253,4528
3447,1004911310,Manhattan,40.725616,-74.005253,4528
3448,1004911312,Manhattan,40.725616,-74.005253,4528
3449,1004911366,Manhattan,40.725616,-74.005253,4528
3450,1004911365,Manhattan,40.725616,-74.005253,4528
3451,1004911364,Manhattan,40.725616,-74.005253,4528
3452,1004911363,Manhattan,40.725616,-74.005253,4528
