parid,neighbourhood group,latitude,longitude,hotel_counts_per_neighbourhood_group
1011131380,Manhattan,40.768529,-73.981588,4528
1011381211,Manhattan,40.774123,-73.982229,4528
1011381210,Manhattan,40.774123,-73.982229,4528
1011381209,Manhattan,40.774123,-73.982229,4528
1011381207,Manhattan,40.774123,-73.982229,4528
1011381206,Manhattan,40.774123,-73.982229,4528
1011381205,Manhattan,40.774123,-73.982229,4528
1011381204,Manhattan,40.774123,-73.982229,4528
1011381213,Manhattan,40.774123,-73.982229,4528
1011381203,Manhattan,40.774123,-73.982229,4528
1011150057,Manhattan,40.77095,-73.982158,4528
1011131386,Manhattan,40.768529,-73.981588,4528
1011131385,Manhattan,40.768529,-73.981588,4528
1011131384,Manhattan,40.768529,-73.981588,4528
1011131383,Manhattan,40.768529,-73.981588,4528
1011131382,Manhattan,40.768529,-73.981588,4528
1011131381,Manhattan,40.768529,-73.981588,4528
1011240018,Manhattan,40.776186,-73.977983,4528
1011381547,Manhattan,40.774386,-73.983399,4528
1011381461,Manhattan,40.774123,-73.982229,4528
1011381463,Manhattan,40.774123,-73.982229,4528
1011381521,Manhattan,40.774386,-73.983399,4528
1011381520,Manhattan,40.774386,-73.983399,4528
1011381519,Manhattan,40.774386,-73.983399,4528
1011381518,Manhattan,40.774386,-73.983399,4528
1011381517,Manhattan,40.774386,-73.983399,4528
1011381516,Manhattan,40.774386,-73.983399,4528
1011381515,Manhattan,40.774386,-73.983399,4528
1011381514,Manhattan,40.774386,-73.983399,4528
1011381513,Manhattan,40.774386,-73.983399,4528
1011381512,Manhattan,40.774386,-73.983399,4528
1011381511,Manhattan,40.774386,-73.983399,4528
1011381510,Manhattan,40.774386,-73.983399,4528
1011381509,Manhattan,40.774386,-73.983399,4528
1011381507,Manhattan,40.774386,-73.983399,4528
1011381506,Manhattan,40.774386,-73.983399,4528
1011381522,Manhattan,40.774386,-73.983399,4528
1011381523,Manhattan,40.774386,-73.983399,4528
1011381524,Manhattan,40.774386,-73.983399,4528
1011381525,Manhattan,40.774386,-73.983399,4528
1011381545,Manhattan,40.774386,-73.983399,4528
1011381544,Manhattan,40.774386,-73.983399,4528
1011381543,Manhattan,40.774386,-73.983399,4528
1011381542,Manhattan,40.774386,-73.983399,4528
1011381541,Manhattan,40.774386,-73.983399,4528
1011381538,Manhattan,40.774386,-73.983399,4528
1011381537,Manhattan,40.774386,-73.983399,4528
1011381505,Manhattan,40.774386,-73.983399,4528
1011381535,Manhattan,40.774386,-73.983399,4528
1011381533,Manhattan,40.774386,-73.983399,4528
1011381532,Manhattan,40.774386,-73.983399,4528
1011381531,Manhattan,40.774386,-73.983399,4528
1011381530,Manhattan,40.774386,-73.983399,4528
1011381529,Manhattan,40.774386,-73.983399,4528
1011381528,Manhattan,40.774386,-73.983399,4528
1011381526,Manhattan,40.774386,-73.983399,4528
1011381534,Manhattan,40.774386,-73.983399,4528
1011381462,Manhattan,40.774123,-73.982229,4528
1011381503,Manhattan,40.774386,-73.983399,4528
1011381499,Manhattan,40.774123,-73.982229,4528
1011381478,Manhattan,40.774123,-73.982229,4528
1011381477,Manhattan,40.774123,-73.982229,4528
1011381476,Manhattan,40.774123,-73.982229,4528
1011381475,Manhattan,40.774123,-73.982229,4528
1011381474,Manhattan,40.774123,-73.982229,4528
1011381473,Manhattan,40.774123,-73.982229,4528
1011381472,Manhattan,40.774123,-73.982229,4528
1011381471,Manhattan,40.774123,-73.982229,4528
1011381470,Manhattan,40.774123,-73.982229,4528
1011381469,Manhattan,40.774123,-73.982229,4528
1011381468,Manhattan,40.774123,-73.982229,4528
1011381467,Manhattan,40.774123,-73.982229,4528
1011381466,Manhattan,40.774123,-73.982229,4528
1011381465,Manhattan,40.774123,-73.982229,4528
1011381464,Manhattan,40.774123,-73.982229,4528
1011381479,Manhattan,40.774123,-73.982229,4528
1011381480,Manhattan,40.774123,-73.982229,4528
1011381481,Manhattan,40.774123,-73.982229,4528
1011381482,Manhattan,40.774123,-73.982229,4528
1011381498,Manhattan,40.774123,-73.982229,4528
1011381497,Manhattan,40.774123,-73.982229,4528
1011381496,Manhattan,40.774123,-73.982229,4528
1011381495,Manhattan,40.774123,-73.982229,4528
1011381494,Manhattan,40.774123,-73.982229,4528
1011381493,Manhattan,40.774123,-73.982229,4528
1011381492,Manhattan,40.774123,-73.982229,4528
1011381500,Manhattan,40.774123,-73.982229,4528
1011381491,Manhattan,40.774123,-73.982229,4528
1011381489,Manhattan,40.774123,-73.982229,4528
1011381488,Manhattan,40.774123,-73.982229,4528
1011381487,Manhattan,40.774123,-73.982229,4528
1011381486,Manhattan,40.774123,-73.982229,4528
1011381485,Manhattan,40.774123,-73.982229,4528
1011381484,Manhattan,40.774123,-73.982229,4528
1011381483,Manhattan,40.774123,-73.982229,4528
1011381490,Manhattan,40.774123,-73.982229,4528
1000780020,Manhattan,40.709729,-74.006792,4528
1000651102,Manhattan,40.710037,-74.009779,4528
1000720012,Manhattan,40.706051,-74.0051,4528
1010191002,Manhattan,40.75931,-73.984857,4528
1010190055,Manhattan,40.760454,-73.985655,4528
1010181001,Manhattan,40.759247,-73.985168,4528
1010180018,Manhattan,40.759008,-73.986052,4528
1010180006,Manhattan,40.759132,-73.986348,4528
1010171003,Manhattan,40.758267,-73.985468,4528
1010161002,Manhattan,40.758663,-73.988738,4528
1010140058,Manhattan,40.757482,-73.988309,4528
1010140055,Manhattan,40.757309,-73.987901,4528
1010139012,Manhattan,40.756747,-73.988659,4528
1010120042,Manhattan,40.755717,-73.98828,4528
1010120037,Manhattan,40.755597,-73.987999,4528
1010120029,Manhattan,40.754971,-73.988392,4528
1010112001,Manhattan,40.766613,-73.978473,4528
1010111610,Manhattan,40.766613,-73.978473,4528
1010200046,Manhattan,40.760375,-73.985189,4528
1010200051,Manhattan,40.761014,-73.985052,4528
1010200057,Manhattan,40.761124,-73.985312,4528
1010201002,Manhattan,40.761127,-73.98694,4528
1010271127,Manhattan,40.764521,-73.980773,4528
1010271126,Manhattan,40.764521,-73.980773,4528
1010271101,Manhattan,40.764521,-73.980773,4528
1010270063,Manhattan,40.765782,-73.983546,4528
1010270060,Manhattan,40.765666,-73.982499,4528
1010270009,Manhattan,40.764953,-73.982705,4528
1010261101,Manhattan,40.764291,-73.982824,4528
1010111001,Manhattan,40.766613,-73.978473,4528
1010260041,Manhattan,40.764538,-73.982279,4528
1010250044,Manhattan,40.763781,-73.982611,4528
1010230029,Manhattan,40.762159,-73.983557,4528
1010230018,Manhattan,40.762164,-73.983575,4528
1010211002,Manhattan,40.761102,-73.985218,4528
1010211001,Manhattan,40.761102,-73.985218,4528
1010210052,Manhattan,40.761654,-73.984619,4528
1010210050,Manhattan,40.761613,-73.984521,4528
1010260012,Manhattan,40.764264,-73.982997,4528
1010271128,Manhattan,40.764521,-73.980773,4528
1010110001,Manhattan,40.766256,-73.979491,4528
1010100055,Manhattan,40.765668,-73.978315,4528
1010000001,Manhattan,40.759293,-73.984543,4528
1009991003,Manhattan,40.759055,-73.98471,4528
1009991002,Manhattan,40.759055,-73.98471,4528
1009991001,Manhattan,40.759055,-73.98471,4528
1009990048,Manhattan,40.758461,-73.982869,4528
1009990046,Manhattan,40.758428,-73.982789,4528
1009990017,Manhattan,40.757811,-73.98323,4528
1009980047,Manhattan,40.757781,-73.983197,4528
1009980026,Manhattan,40.757026,-73.983291,4528
1009980023,Manhattan,40.757114,-73.983494,4528
1009980018,Manhattan,40.757163,-73.983613,4528
1009980015,Manhattan,40.757268,-73.983854,4528
1009970047,Manhattan,40.757218,-73.983786,4528
1009970019,Manhattan,40.756491,-73.983977,4528
1009970017,Manhattan,40.75657,-73.984169,4528
1010000007,Manhattan,40.758678,-73.983342,4528
1010000011,Manhattan,40.758577,-73.9831,4528
1010010006,Manhattan,40.759293,-73.982854,4528
1010010055,Manhattan,40.759798,-73.982172,4528
1010100029,Manhattan,40.764427,-73.977131,4528
1010100015,Manhattan,40.764705,-73.978084,4528
1010090044,Manhattan,40.764688,-73.978095,4528
1010090037,Manhattan,40.764455,-73.977532,4528
1010090019,Manhattan,40.764074,-73.978669,4528
1010080060,Manhattan,40.76456,-73.979867,4528
1010080001,Manhattan,40.764313,-73.980903,4528
1010101603,Manhattan,40.765205,-73.979279,4528
1010070049,Manhattan,40.76358,-73.979474,4528
1010061305,Manhattan,40.762218,-73.978742,4528
1010061304,Manhattan,40.762218,-73.978742,4528
1010061303,Manhattan,40.762218,-73.978742,4528
1010061302,Manhattan,40.762218,-73.978742,4528
1010061301,Manhattan,40.762218,-73.978742,4528
1010050001,Manhattan,40.762674,-73.982095,4528
1010031002,Manhattan,40.761431,-73.982142,4528
1010070005,Manhattan,40.763245,-73.980582,4528
1009970010,Manhattan,40.75673,-73.984548,4528
1010271129,Manhattan,40.764521,-73.980773,4528
1010271131,Manhattan,40.764521,-73.980773,4528
1010271194,Manhattan,40.764928,-73.980752,4528
1010271193,Manhattan,40.764928,-73.980752,4528
1010271192,Manhattan,40.764928,-73.980752,4528
1010271191,Manhattan,40.764928,-73.980752,4528
1010271190,Manhattan,40.764928,-73.980752,4528
1010271189,Manhattan,40.764928,-73.980752,4528
1010271188,Manhattan,40.764928,-73.980752,4528
1010271187,Manhattan,40.764928,-73.980752,4528
1010271186,Manhattan,40.764928,-73.980752,4528
1010271185,Manhattan,40.764928,-73.980752,4528
1010271184,Manhattan,40.764928,-73.980752,4528
1010271183,Manhattan,40.764928,-73.980752,4528
1010271182,Manhattan,40.764928,-73.980752,4528
1010271181,Manhattan,40.764928,-73.980752,4528
1010271180,Manhattan,40.764928,-73.980752,4528
1010271195,Manhattan,40.764928,-73.980752,4528
1010271196,Manhattan,40.764928,-73.980752,4528
1010271197,Manhattan,40.764928,-73.980752,4528
1010271198,Manhattan,40.764928,-73.980752,4528
1010271214,Manhattan,40.764928,-73.980752,4528
1010271213,Manhattan,40.764928,-73.980752,4528
1010271212,Manhattan,40.764928,-73.980752,4528
1010271211,Manhattan,40.764928,-73.980752,4528
1010271210,Manhattan,40.764928,-73.980752,4528
1010271209,Manhattan,40.764928,-73.980752,4528
1010271208,Manhattan,40.764928,-73.980752,4528
1010271179,Manhattan,40.764928,-73.980752,4528
1010271207,Manhattan,40.764928,-73.980752,4528
1010271205,Manhattan,40.764928,-73.980752,4528
1010271204,Manhattan,40.764928,-73.980752,4528
1010271203,Manhattan,40.764928,-73.980752,4528
1010271202,Manhattan,40.764928,-73.980752,4528
1010271201,Manhattan,40.764928,-73.980752,4528
1010271200,Manhattan,40.764928,-73.980752,4528
1010271199,Manhattan,40.764928,-73.980752,4528
1010271206,Manhattan,40.764928,-73.980752,4528
1010271130,Manhattan,40.764521,-73.980773,4528
1010271178,Manhattan,40.764928,-73.980752,4528
1010271176,Manhattan,40.764928,-73.980752,4528
1010271155,Manhattan,40.764928,-73.980752,4528
1010271154,Manhattan,40.764521,-73.980773,4528
1010271144,Manhattan,40.764521,-73.980773,4528
1010271143,Manhattan,40.764521,-73.980773,4528
1010271142,Manhattan,40.764521,-73.980773,4528
1010271141,Manhattan,40.764521,-73.980773,4528
1010271140,Manhattan,40.764521,-73.980773,4528
1010271139,Manhattan,40.764521,-73.980773,4528
1010271138,Manhattan,40.764521,-73.980773,4528
1010271137,Manhattan,40.764521,-73.980773,4528
1010271136,Manhattan,40.764521,-73.980773,4528
1010271135,Manhattan,40.764521,-73.980773,4528
1010271134,Manhattan,40.764521,-73.980773,4528
1010271133,Manhattan,40.764521,-73.980773,4528
1010271132,Manhattan,40.764521,-73.980773,4528
1010271156,Manhattan,40.764928,-73.980752,4528
1010271157,Manhattan,40.764928,-73.980752,4528
1010271158,Manhattan,40.764928,-73.980752,4528
1010271159,Manhattan,40.764928,-73.980752,4528
1010271175,Manhattan,40.764928,-73.980752,4528
1010271174,Manhattan,40.764928,-73.980752,4528
1010271173,Manhattan,40.764928,-73.980752,4528
1010271172,Manhattan,40.764928,-73.980752,4528
1010271171,Manhattan,40.764928,-73.980752,4528
1010271170,Manhattan,40.764928,-73.980752,4528
1010271169,Manhattan,40.764928,-73.980752,4528
1010271177,Manhattan,40.764928,-73.980752,4528
1010271168,Manhattan,40.764928,-73.980752,4528
1010271166,Manhattan,40.764928,-73.980752,4528
1010271165,Manhattan,40.764928,-73.980752,4528
1010271164,Manhattan,40.764928,-73.980752,4528
1010271163,Manhattan,40.764928,-73.980752,4528
1010271162,Manhattan,40.764928,-73.980752,4528
1010271161,Manhattan,40.764928,-73.980752,4528
1010271160,Manhattan,40.764928,-73.980752,4528
1010271167,Manhattan,40.764928,-73.980752,4528
1010271215,Manhattan,40.764928,-73.980752,4528
1009960046,Manhattan,40.75654,-73.98414,4528
1009960014,Manhattan,40.755873,-73.984454,4528
1008361104,Manhattan,40.750316,-73.987379,4528
1008360065,Manhattan,40.749717,-73.985567,4528
1008340029,Manhattan,40.747466,-73.98621,4528
1008340016,Manhattan,40.747686,-73.98673,4528
1008340011,Manhattan,40.7484,-73.988144,4528
1008330049,Manhattan,40.747381,-73.986051,4528
1008330028,Manhattan,40.746956,-73.986917,4528
1008320066,Manhattan,40.747074,-73.988386,4528
1008320062,Manhattan,40.747123,-73.987361,4528
1008320049,Manhattan,40.746712,-73.986383,4528
1008320044,Manhattan,40.746286,-73.986142,4528
1008310068,Manhattan,40.746635,-73.988491,4528
1008300073,Manhattan,40.746223,-73.989054,4528
1008300067,Manhattan,40.746149,-73.988877,4528
1008300054,Manhattan,40.745608,-73.988661,4528
1008370001,Manhattan,40.750486,-73.987256,4528
1008370006,Manhattan,40.749986,-73.986159,4528
1008370009,Manhattan,40.74992,-73.986004,4528
1008370015,Manhattan,40.749766,-73.985636,4528
1008400016,Manhattan,40.751597,-73.984213,4528
1008400006,Manhattan,40.751773,-73.984628,4528
1008400001,Manhattan,40.752404,-73.985866,4528
1008390067,Manhattan,40.751473,-73.983964,4528
1008390033,Manhattan,40.75065,-73.983881,4528
1008390027,Manhattan,40.750746,-73.984112,4528
1008390024,Manhattan,40.750826,-73.984296,4528
1008300037,Manhattan,40.744821,-73.987207,4528
1008390021,Manhattan,40.750864,-73.98439,4528
1008381005,Manhattan,40.750038,-73.983409,4528
1008381004,Manhattan,40.750038,-73.983409,4528
1008380054,Manhattan,40.750559,-73.983708,4528
1008370078,Manhattan,40.750667,-73.985884,4528
1008370074,Manhattan,40.750604,-73.985736,4528
1008370072,Manhattan,40.750571,-73.985661,4528
1008370067,Manhattan,40.750494,-73.985473,4528
1008381202,Manhattan,40.751114,-73.985025,4528
1008400026,Manhattan,40.751424,-73.983798,4528
1008300024,Manhattan,40.7454,-73.988719,4528
1008290050,Manhattan,40.744821,-73.988805,4528
1008040020,Manhattan,40.746449,-73.991465,4528
1008030062,Manhattan,40.746553,-73.991761,4528
1008030058,Manhattan,40.746484,-73.991598,4528
1008030049,Manhattan,40.74635,-73.991274,4528
1008020078,Manhattan,40.746468,-73.993912,4528
1008020061,Manhattan,40.745867,-73.99205,4528
1008020026,Manhattan,40.745175,-73.992277,4528
1008011204,Manhattan,40.744596,-73.992818,4528
1008010071,Manhattan,40.745422,-73.992905,4528
1008000071,Manhattan,40.744871,-73.993515,4528
1008000050,Manhattan,40.743858,-73.992984,4528
1008000049,Manhattan,40.744461,-73.992544,4528
1007990063,Manhattan,40.74408,-73.993558,4528
1007990046,Manhattan,40.743808,-73.992912,4528
1007990024,Manhattan,40.74335,-73.993833,4528
1008040022,Manhattan,40.746413,-73.991382,4528
1008040024,Manhattan,40.746396,-73.991342,4528
1008040032,Manhattan,40.746259,-73.991017,4528
1008040034,Manhattan,40.746237,-73.990736,4528
1008290014,Manhattan,40.744821,-73.989527,4528
1008280053,Manhattan,40.74431,-73.988924,4528
1008280025,Manhattan,40.74391,-73.989,4528
1008260055,Manhattan,40.743333,-73.989885,4528
1008260024,Manhattan,40.742696,-73.990242,4528
1008260017,Manhattan,40.742823,-73.990538,4528
1008180076,Manhattan,40.738566,-73.993793,4528
1008300017,Manhattan,40.745474,-73.989148,4528
1008150020,Manhattan,40.753313,-73.98636,4528
1008121001,Manhattan,40.752465,-73.989544,4528
1008081001,Manhattan,40.749794,-73.991486,4528
1008060076,Manhattan,40.748806,-73.992204,4528
1008060052,Manhattan,40.748208,-73.98992,4528
1008060013,Manhattan,40.747752,-73.990728,4528
1008051103,Manhattan,40.746805,-73.989974,4528
1008040054,Manhattan,40.747036,-73.990988,4528
1008141001,Manhattan,40.75303,-73.985732,4528
1009960043,Manhattan,40.756461,-73.983952,4528
1008400030,Manhattan,40.751344,-73.983614,4528
1008410071,Manhattan,40.753046,-73.983859,4528
1008950034,Manhattan,40.74937,-73.976999,4528
1008940075,Manhattan,40.749779,-73.978024,4528
1008940071,Manhattan,40.749631,-73.97767,4528
1008930025,Manhattan,40.748607,-73.978104,4528
1008921101,Manhattan,40.747432,-73.976891,4528
1008870088,Manhattan,40.745465,-73.981512,4528
1008860075,Manhattan,40.744762,-73.981754,4528
1008860030,Manhattan,40.743969,-73.981483,4528
1008850015,Manhattan,40.743511,-73.982573,4528
1008850006,Manhattan,40.743791,-73.983237,4528
1008850004,Manhattan,40.744178,-73.983443,4528
1008830078,Manhattan,40.74283,-73.982912,4528
1008820001,Manhattan,40.742218,-73.984872,4528
1008810024,Manhattan,40.741043,-73.983617,4528
1008800050,Manhattan,40.739973,-73.982329,4528
1008950038,Manhattan,40.749318,-73.976873,4528
1008950063,Manhattan,40.749952,-73.976519,4528
1008950079,Manhattan,40.750402,-73.977591,4528
1008960001,Manhattan,40.733391,-73.987097,4528
1009960009,Manhattan,40.756022,-73.984808,4528
1009941202,Manhattan,40.755338,-73.985313,4528
1009941103,Manhattan,40.755569,-73.986465,4528
1009930043,Manhattan,40.754529,-73.985458,4528
1009360037,Manhattan,40.742233,-73.974659,4528
1009310021,Manhattan,40.739118,-73.977941,4528
1009300041,Manhattan,40.738797,-73.979114,4528
1008800009,Manhattan,40.740591,-73.985237,4528
1009300038,Manhattan,40.73877,-73.979045,4528
1009210051,Manhattan,40.732592,-73.983417,4528
1009210006,Manhattan,40.732189,-73.984539,4528
1009050001,Manhattan,40.739586,-73.982589,4528
1009040010,Manhattan,40.738603,-73.982582,4528
1008980016,Manhattan,40.734761,-73.984711,4528
1008970012,Manhattan,40.733638,-73.985852,4528
1008960009,Manhattan,40.733106,-73.986711,4528
1009290038,Manhattan,40.737826,-73.978717,4528
1008400081,Manhattan,40.75233,-73.984076,4528
1008791103,Manhattan,40.739298,-73.982823,4528
1008790023,Manhattan,40.739416,-73.984498,4528
1008600074,Manhattan,40.746212,-73.985203,4528
1008600071,Manhattan,40.746083,-73.984897,4528
1008600061,Manhattan,40.745693,-73.984453,4528
1008600037,Manhattan,40.744705,-73.983082,4528
1008590075,Manhattan,40.745512,-73.985449,4528
1008590026,Manhattan,40.745111,-73.984503,4528
1008581201,Manhattan,40.744722,-73.985489,4528
1008580045,Manhattan,40.743805,-73.983739,4528
1008580017,Manhattan,40.744269,-73.985518,4528
1008570017,Manhattan,40.743487,-73.986088,4528
1008570007,Manhattan,40.743843,-73.987196,4528
1008530001,Manhattan,40.740909,-73.987947,4528
1008480014,Manhattan,40.738865,-73.98986,4528
1008430022,Manhattan,40.736139,-73.991044,4528
1008411001,Manhattan,40.752505,-73.982574,4528
1008610010,Manhattan,40.746206,-73.985142,4528
1008610052,Manhattan,40.746324,-73.98355,4528
1008610054,Manhattan,40.746335,-73.983579,4528
1008610066,Manhattan,40.746786,-73.984651,4528
1008770018,Manhattan,40.738315,-73.985616,4528
1008750067,Manhattan,40.737679,-73.986234,4528
1008730020,Manhattan,40.736098,-73.987215,4528
1008730001,Manhattan,40.736644,-73.988944,4528
1008690025,Manhattan,40.750652,-73.980052,4528
1008680064,Manhattan,40.751141,-73.981254,4528
1008680051,Manhattan,40.750636,-73.980063,4528
1008790044,Manhattan,40.73935,-73.982787,4528
1008680036,Manhattan,40.74976,-73.979403,4528
1008670055,Manhattan,40.750002,-73.981315,4528
1008670042,Manhattan,40.749461,-73.979619,4528
1008670020,Manhattan,40.749878,-73.981406,4528
1008650001,Manhattan,40.749193,-73.984001,4528
1008631002,Manhattan,40.746895,-73.982944,4528
1008630053,Manhattan,40.7476,-73.982586,4528
1008620028,Manhattan,40.746327,-73.983514,4528
1008680030,Manhattan,40.750004,-73.980435,4528
1010271216,Manhattan,40.764521,-73.980773,4528
1010271217,Manhattan,40.764521,-73.980773,4528
1010271218,Manhattan,40.764521,-73.980773,4528
1010360052,Manhattan,40.760359,-73.989286,4528
1010360021,Manhattan,40.759486,-73.989135,4528
1010350009,Manhattan,40.75908,-73.990117,4528
1010340044,Manhattan,40.758912,-73.989763,4528
1010340037,Manhattan,40.758756,-73.989395,4528
1010320061,Manhattan,40.758295,-73.992719,4528
1010271738,Manhattan,40.764521,-73.980773,4528
1010271737,Manhattan,40.764521,-73.980773,4528
1010271736,Manhattan,40.764521,-73.980773,4528
1010271735,Manhattan,40.764521,-73.980773,4528
1010271734,Manhattan,40.764521,-73.980773,4528
1010271733,Manhattan,40.764521,-73.980773,4528
1010271732,Manhattan,40.764521,-73.980773,4528
1000780011,Manhattan,40.708988,-74.007654,4528
1010271730,Manhattan,40.764521,-73.980773,4528
1010370029,Manhattan,40.759996,-73.988388,4528
1010370034,Manhattan,40.760265,-73.98759,4528
1010370035,Manhattan,40.76029,-73.987572,4528
1010370036,Manhattan,40.760315,-73.987554,4528
1010670038,Manhattan,40.768853,-73.985852,4528
1010660012,Manhattan,40.768434,-73.986956,4528
1010550042,Manhattan,40.761276,-73.991459,4528
1010540018,Manhattan,40.760123,-73.992593,4528
1010511501,Manhattan,40.758504,-73.992835,4528
1010511107,Manhattan,40.759212,-73.99451,4528
1010491006,Manhattan,40.769029,-73.982801,4528
1010271729,Manhattan,40.764521,-73.980773,4528
1010481706,Manhattan,40.767349,-73.98435,4528
1010481701,Manhattan,40.767349,-73.98435,4528
1010480039,Manhattan,40.767634,-73.98296,4528
1010421002,Manhattan,40.763059,-73.985557,4528
1010410044,Manhattan,40.763249,-73.986467,4528
1010390029,Manhattan,40.761133,-73.986958,4528
1010390027,Manhattan,40.761259,-73.987517,4528
1010390017,Manhattan,40.761377,-73.987803,4528
1010481702,Manhattan,40.767349,-73.98435,4528
1010700020,Manhattan,40.760071,-73.996549,4528
1010271728,Manhattan,40.764521,-73.980773,4528
1010271726,Manhattan,40.764521,-73.980773,4528
1010271390,Manhattan,40.764521,-73.980773,4528
1010271389,Manhattan,40.764521,-73.980773,4528
1010271388,Manhattan,40.764521,-73.980773,4528
1010271387,Manhattan,40.764521,-73.980773,4528
1010271386,Manhattan,40.764521,-73.980773,4528
1010271385,Manhattan,40.764521,-73.980773,4528
1010271384,Manhattan,40.764521,-73.980773,4528
1010271383,Manhattan,40.764521,-73.980773,4528
1010271382,Manhattan,40.764521,-73.980773,4528
1010271381,Manhattan,40.764521,-73.980773,4528
1010271380,Manhattan,40.764521,-73.980773,4528
1010271379,Manhattan,40.764521,-73.980773,4528
1010271378,Manhattan,40.764521,-73.980773,4528
1010271377,Manhattan,40.764521,-73.980773,4528
1010271376,Manhattan,40.764521,-73.980773,4528
1010271391,Manhattan,40.764521,-73.980773,4528
1010271392,Manhattan,40.764521,-73.980773,4528
1010271393,Manhattan,40.764521,-73.980773,4528
1010271394,Manhattan,40.764521,-73.980773,4528
1010271725,Manhattan,40.764521,-73.980773,4528
1010271724,Manhattan,40.764521,-73.980773,4528
1010271723,Manhattan,40.764521,-73.980773,4528
1010271722,Manhattan,40.764521,-73.980773,4528
1010271721,Manhattan,40.764521,-73.980773,4528
1010271720,Manhattan,40.764521,-73.980773,4528
1010271719,Manhattan,40.764521,-73.980773,4528
1010271727,Manhattan,40.764521,-73.980773,4528
1010271718,Manhattan,40.764521,-73.980773,4528
1010271702,Manhattan,40.764521,-73.980773,4528
1010271701,Manhattan,40.764521,-73.980773,4528
1010271399,Manhattan,40.764521,-73.980773,4528
1010271398,Manhattan,40.764521,-73.980773,4528
1010271397,Manhattan,40.764521,-73.980773,4528
1010271396,Manhattan,40.764521,-73.980773,4528
1010271395,Manhattan,40.764521,-73.980773,4528
1010271703,Manhattan,40.764521,-73.980773,4528
1010271375,Manhattan,40.764521,-73.980773,4528
1010710023,Manhattan,40.759906,-73.996112,4528
1010760055,Manhattan,40.764229,-73.994625,4528
1011131268,Manhattan,40.768529,-73.981588,4528
1011131267,Manhattan,40.768529,-73.981588,4528
1011131266,Manhattan,40.768529,-73.981588,4528
1011131265,Manhattan,40.768529,-73.981588,4528
1011131264,Manhattan,40.768529,-73.981588,4528
1011131263,Manhattan,40.768529,-73.981588,4528
1011131262,Manhattan,40.768529,-73.981588,4528
1011131261,Manhattan,40.768529,-73.981588,4528
1011131260,Manhattan,40.768529,-73.981588,4528
1011131259,Manhattan,40.768529,-73.981588,4528
1011131258,Manhattan,40.768529,-73.981588,4528
1011131257,Manhattan,40.768529,-73.981588,4528
1011131256,Manhattan,40.768529,-73.981588,4528
1011131255,Manhattan,40.768529,-73.981588,4528
1011131254,Manhattan,40.768529,-73.981588,4528
1011131269,Manhattan,40.768529,-73.981588,4528
1011131270,Manhattan,40.768529,-73.981588,4528
1011131271,Manhattan,40.768529,-73.981588,4528
1011131272,Manhattan,40.768529,-73.981588,4528
1011131288,Manhattan,40.768529,-73.981588,4528
1011131287,Manhattan,40.768529,-73.981588,4528
1011131286,Manhattan,40.768529,-73.981588,4528
1011131285,Manhattan,40.768529,-73.981588,4528
1011131284,Manhattan,40.768529,-73.981588,4528
1011131283,Manhattan,40.768529,-73.981588,4528
1011131282,Manhattan,40.768529,-73.981588,4528
1011131253,Manhattan,40.768529,-73.981588,4528
1011131281,Manhattan,40.768529,-73.981588,4528
1011131279,Manhattan,40.768529,-73.981588,4528
1011131278,Manhattan,40.768529,-73.981588,4528
1011131277,Manhattan,40.768529,-73.981588,4528
1011131276,Manhattan,40.768529,-73.981588,4528
1011131275,Manhattan,40.768529,-73.981588,4528
1011131274,Manhattan,40.768529,-73.981588,4528
1011131273,Manhattan,40.768529,-73.981588,4528
1011131280,Manhattan,40.768529,-73.981588,4528
1010760051,Manhattan,40.764196,-73.994545,4528
1011131252,Manhattan,40.768529,-73.981588,4528
1011131250,Manhattan,40.768529,-73.981588,4528
1011131229,Manhattan,40.768529,-73.981588,4528
1011131228,Manhattan,40.768529,-73.981588,4528
1011131227,Manhattan,40.768529,-73.981588,4528
1011131226,Manhattan,40.768529,-73.981588,4528
1011131225,Manhattan,40.768529,-73.981588,4528
1011131224,Manhattan,40.768529,-73.981588,4528
1011131223,Manhattan,40.768529,-73.981588,4528
1011131222,Manhattan,40.768529,-73.981588,4528
1011131221,Manhattan,40.768529,-73.981588,4528
1011131220,Manhattan,40.768529,-73.981588,4528
1011131219,Manhattan,40.768529,-73.981588,4528
1010950035,Manhattan,40.764317,-73.995784,4528
1010860050,Manhattan,40.77061,-73.990039,4528
1010780023,Manhattan,40.764108,-73.992343,4528
1010760057,Manhattan,40.764251,-73.994679,4528
1011131230,Manhattan,40.768529,-73.981588,4528
1011131231,Manhattan,40.768529,-73.981588,4528
1011131232,Manhattan,40.768529,-73.981588,4528
1011131233,Manhattan,40.768529,-73.981588,4528
1011131249,Manhattan,40.768529,-73.981588,4528
1011131248,Manhattan,40.768529,-73.981588,4528
1011131247,Manhattan,40.768529,-73.981588,4528
1011131246,Manhattan,40.768529,-73.981588,4528
1011131245,Manhattan,40.768529,-73.981588,4528
1011131244,Manhattan,40.768529,-73.981588,4528
1011131243,Manhattan,40.768529,-73.981588,4528
1011131251,Manhattan,40.768529,-73.981588,4528
1011131242,Manhattan,40.768529,-73.981588,4528
1011131240,Manhattan,40.768529,-73.981588,4528
1011131239,Manhattan,40.768529,-73.981588,4528
