PARID,neighbourhood_group,zipcode,neighbourhood,hotel_counts_per_neighbourhood
1015571138,Manhattan,10128,Upper East Side,272
1015571139,Manhattan,10128,Upper East Side,272
1015571140,Manhattan,10128,Upper East Side,272
1015571141,Manhattan,10128,Upper East Side,272
1015571142,Manhattan,10128,Upper East Side,272
1015571143,Manhattan,10128,Upper East Side,272
1015571144,Manhattan,10128,Upper East Side,272
1015571145,Manhattan,10128,Upper East Side,272
1015571146,Manhattan,10128,Upper East Side,272
1015571147,Manhattan,10128,Upper East Side,272
1015571148,Manhattan,10128,Upper East Side,272
1015571149,Manhattan,10128,Upper East Side,272
1015571150,Manhattan,10128,Upper East Side,272
1015571151,Manhattan,10128,Upper East Side,272
1015571152,Manhattan,10128,Upper East Side,272
1015571153,Manhattan,10128,Upper East Side,272
1015571154,Manhattan,10128,Upper East Side,272
1015571155,Manhattan,10128,Upper East Side,272
1015571156,Manhattan,10128,Upper East Side,272
1015571157,Manhattan,10128,Upper East Side,272
1015571158,Manhattan,10128,Upper East Side,272
1015571159,Manhattan,10128,Upper East Side,272
1015571160,Manhattan,10128,Upper East Side,272
1015571161,Manhattan,10128,Upper East Side,272
1015571162,Manhattan,10128,Upper East Side,272
1015571163,Manhattan,10128,Upper East Side,272
1015571164,Manhattan,10128,Upper East Side,272
1015571165,Manhattan,10128,Upper East Side,272
1015571166,Manhattan,10128,Upper East Side,272
1015571167,Manhattan,10128,Upper East Side,272
1015571168,Manhattan,10128,Upper East Side,272
1015571169,Manhattan,10128,Upper East Side,272
1015571170,Manhattan,10128,Upper East Side,272
1015571171,Manhattan,10128,Upper East Side,272
1015571172,Manhattan,10128,Upper East Side,272
1015571173,Manhattan,10128,Upper East Side,272
1015571174,Manhattan,10128,Upper East Side,272
1015571175,Manhattan,10128,Upper East Side,272
1015571176,Manhattan,10128,Upper East Side,272
1015571177,Manhattan,10128,Upper East Side,272
1015571178,Manhattan,10128,Upper East Side,272
1015571179,Manhattan,10128,Upper East Side,272
1015571180,Manhattan,10128,Upper East Side,272
1015571181,Manhattan,10128,Upper East Side,272
1015571182,Manhattan,10128,Upper East Side,272
1015571183,Manhattan,10128,Upper East Side,272
1015571184,Manhattan,10128,Upper East Side,272
1015571185,Manhattan,10128,Upper East Side,272
1015571186,Manhattan,10128,Upper East Side,272
1015571187,Manhattan,10128,Upper East Side,272
1015571188,Manhattan,10128,Upper East Side,272
1015571189,Manhattan,10128,Upper East Side,272
1015571190,Manhattan,10128,Upper East Side,272
1015571191,Manhattan,10128,Upper East Side,272
1015571192,Manhattan,10128,Upper East Side,272
1015571193,Manhattan,10128,Upper East Side,272
1015571194,Manhattan,10128,Upper East Side,272
1015571195,Manhattan,10128,Upper East Side,272
1015571196,Manhattan,10128,Upper East Side,272
1015571197,Manhattan,10128,Upper East Side,272
1015571198,Manhattan,10128,Upper East Side,272
1015571199,Manhattan,10128,Upper East Side,272
1015571200,Manhattan,10128,Upper East Side,272
1015571201,Manhattan,10128,Upper East Side,272
1015571202,Manhattan,10128,Upper East Side,272
1015571203,Manhattan,10128,Upper East Side,272
1015571204,Manhattan,10128,Upper East Side,272
1015571205,Manhattan,10128,Upper East Side,272
1015571206,Manhattan,10128,Upper East Side,272
1015571207,Manhattan,10128,Upper East Side,272
1015571208,Manhattan,10128,Upper East Side,272
1015571209,Manhattan,10128,Upper East Side,272
1015571210,Manhattan,10128,Upper East Side,272
1015711006,Manhattan,10128,Upper East Side,272
1015770149,Manhattan,10028,Upper East Side,272
1016030039,Manhattan,10029,East Harlem,10
1016160024,Manhattan,10029,East Harlem,10
1016760011,Manhattan,10029,East Harlem,10
1017240021,Manhattan,10027,Harlem,30
1017270039,Manhattan,10035,East Harlem,10
1017890050,Manhattan,10035,East Harlem,10
1018200010,Manhattan,10026,Harlem,30
1018210061,Manhattan,10026,Harlem,30
1018390020,Manhattan,10025,Morningside Heights,101
1018410041,Manhattan,10025,Morningside Heights,101
1018420032,Manhattan,10025,Morningside Heights,101
1018451403,Manhattan,10025,Morningside Heights,101
1018451404,Manhattan,10025,Morningside Heights,101
1018451405,Manhattan,10025,Morningside Heights,101
1018550050,Manhattan,10025,Morningside Heights,101
1018680059,Manhattan,10025,Morningside Heights,101
1018700052,Manhattan,10025,Morningside Heights,101
1018710042,Manhattan,10025,Morningside Heights,101
1018720054,Manhattan,10025,Morningside Heights,101
1018730063,Manhattan,10025,Morningside Heights,101
1018740043,Manhattan,10025,Morningside Heights,101
1018740044,Manhattan,10025,Morningside Heights,101
1018740045,Manhattan,10025,Morningside Heights,101
1018751002,Manhattan,10025,Morningside Heights,101
1018770063,Manhattan,10025,Morningside Heights,101
1018790015,Manhattan,10025,Morningside Heights,101
1018810054,Manhattan,10025,Morningside Heights,101
1018830059,Manhattan,10025,Morningside Heights,101
1018840061,Manhattan,10025,Morningside Heights,101
1018850061,Manhattan,10025,Morningside Heights,101
1018851001,Manhattan,10025,Morningside Heights,101
1018870031,Manhattan,10025,Morningside Heights,101
1018940011,Manhattan,10025,Morningside Heights,101
1018940023,Manhattan,10025,Morningside Heights,101
1018950008,Manhattan,10025,Morningside Heights,101
1018950045,Manhattan,10025,Morningside Heights,101
1018950064,Manhattan,10025,Morningside Heights,101
1018950065,Manhattan,10025,Morningside Heights,101
1018950066,Manhattan,10025,Morningside Heights,101
1018950067,Manhattan,10025,Morningside Heights,101
1018950072,Manhattan,10025,Morningside Heights,101
1018950129,Manhattan,10025,Morningside Heights,101
1018950163,Manhattan,10025,Morningside Heights,101
1018950165,Manhattan,10025,Morningside Heights,101
1018960047,Manhattan,10025,Morningside Heights,101
1018960055,Manhattan,10025,Morningside Heights,101
1018960057,Manhattan,10025,Morningside Heights,101
1018960080,Manhattan,10027,Harlem,30
1018960083,Manhattan,10027,Harlem,30
1019120037,Manhattan,10027,Harlem,30
1019230038,Manhattan,10026,Harlem,30
1019291347,Manhattan,10027,Harlem,30
1019410026,Manhattan,10030,Harlem,30
1019570005,Manhattan,10027,Harlem,30
1019630030,Manhattan,10027,Harlem,30
1019761002,Manhattan,10027,Harlem,30
1019900035,Manhattan,10027,Harlem,30
1019940057,Manhattan,10027,Harlem,30
1020060007,Manhattan,10030,Harlem,30
1020380012,Manhattan,10039,Harlem,30
1020660033,Manhattan,10031,.,196
1020680067,Manhattan,10032,Washington Heights,8
1020770020,Manhattan,10031,.,196
1020770023,Manhattan,10031,.,196
1020890029,Manhattan,10031,.,196
1021230086,Manhattan,10032,Washington Heights,8
1021490076,Manhattan,10033,Washington Heights,8
1021550026,Manhattan,10033,Washington Heights,8
2022610005,Bronx,10454,Mott Haven,6
2022930046,Bronx,10455,Longwood,9
2022930051,Bronx,10455,Longwood,9
2023200011,Bronx,10451,Concourse Village,16
2023220067,Bronx,10451,Concourse Village,16
2023400014,Bronx,10451,Concourse Village,16
2023410040,Bronx,10451,Concourse Village,16
2023510021,Bronx,10451,Concourse Village,16
2023690045,Bronx,10456,Claremont Village,6
2023690047,Bronx,10456,Claremont Village,6
2023720013,Bronx,10456,Claremont Village,6
2023750021,Bronx,10455,Longwood,9
2023760023,Bronx,10455,Longwood,9
2023830039,Bronx,10451,Concourse Village,16
2023910045,Bronx,10451,Concourse Village,16
2024590053,Bronx,10451,Concourse Village,16
2025060044,Bronx,10452,Concourse,8
2025230053,Bronx,10452,Concourse,8
2025300009,Bronx,10452,Concourse,8
2025300032,Bronx,10452,Concourse,8
2025460011,Bronx,10454,Mott Haven,6
2025680068,Bronx,10454,Mott Haven,6
2026760075,Bronx,10455,Longwood,9
2026780063,Bronx,10459,Crotona Park,10
2026900123,Bronx,10459,Crotona Park,10
2027280034,Bronx,10459,Crotona Park,10
2027450002,Bronx,10459,Crotona Park,10
2029090026,Bronx,10457,Belmont,28
2029090028,Bronx,10457,Belmont,28
2029090029,Bronx,10457,Belmont,28
2029230001,Bronx,10457,Belmont,28
2029510057,Bronx,10457,Belmont,28
2030160042,Bronx,10460,Bronx Park,2
2030170065,Bronx,10459,Crotona Park,10
2030270010,Bronx,10457,Belmont,28
2030270014,Bronx,10457,Belmont,28
2030280013,Bronx,10457,Belmont,28
2030280017,Bronx,10457,Belmont,28
2030290061,Bronx,10457,Belmont,28
2030470063,Bronx,10457,Belmont,28
2030510031,Bronx,10458,Belmont,28
2030520030,Bronx,10458,Belmont,28
2031150025,Bronx,10458,Belmont,28
2031580005,Bronx,10457,Belmont,28
2031640023,Bronx,10468,Fordham,6
2031650055,Bronx,10468,Fordham,6
2032361001,Bronx,10468,Fordham,6
2032620041,Bronx,10463,Kingsbridge,2
2033300048,Bronx,10467,Allerton,6
2033570410,Bronx,10467,Allerton,6
2033950060,Bronx,10470,Woodlawn,9
2037000023,Bronx,10473,Castle Hill,4
2037000026,Bronx,10473,Castle Hill,4
2037390033,Bronx,10472,Soundview,4
2037390034,Bronx,10472,Soundview,4
2037960033,Bronx,10462,Bronxdale,2
2041530001,Bronx,10461,Morris Park,2
2045560037,Bronx,10469,Baychester,8
2046510091,Bronx,10467,Allerton,6
2047050011,Bronx,10469,Baychester,8
2047320012,Bronx,10469,Baychester,8
2047330006,Bronx,10469,Baychester,8
2049180006,Bronx,10466,Eastchester,4
2049220101,Bronx,10466,Eastchester,4
2050660003,Bronx,10470,Woodlawn,9
2050870040,Bronx,10470,Woodlawn,9
2051020027,Bronx,10470,Woodlawn,9
2051410299,Bronx,10475,Co-op City,6
2052700048,Bronx,10475,Co-op City,6
2052760001,Bronx,10475,Co-op City,6
2056100087,Bronx,10465,Country Club,2
2058411968,Bronx,10471,Fieldston,4
2058411978,Bronx,10471,Fieldston,4
3000870009,Brooklyn,11201,Brooklyn Heights,37
3001310025,Brooklyn,11201,Brooklyn Heights,37
3001330013,Brooklyn,11201,Brooklyn Heights,37
3001330015,Brooklyn,11201,Brooklyn Heights,37
3001400160,Brooklyn,11201,Brooklyn Heights,37
3001401104,Brooklyn,11201,Brooklyn Heights,37
3001450026,Brooklyn,11201,Brooklyn Heights,37
3001450032,Brooklyn,11201,Brooklyn Heights,37
3001460014,Brooklyn,11201,Brooklyn Heights,37
3001591002,Brooklyn,11201,Brooklyn Heights,37
3001610061,Brooklyn,11217,Boerum Hill,16
3001660040,Brooklyn,11217,Boerum Hill,16
3001701001,Brooklyn,11201,Brooklyn Heights,37
3001720005,Brooklyn,11217,Boerum Hill,16
3001720024,Brooklyn,11217,Boerum Hill,16
3001761002,Brooklyn,11201,Brooklyn Heights,37
3001820012,Brooklyn,11201,Brooklyn Heights,37
3001990010,Brooklyn,11201,Brooklyn Heights,37
3002190001,Brooklyn,11201,Brooklyn Heights,37
3002300001,Brooklyn,11201,Brooklyn Heights,37
3002310001,Brooklyn,11201,Brooklyn Heights,37
3002480015,Brooklyn,11201,Brooklyn Heights,37
3003990045,Brooklyn,11217,Boerum Hill,16
3004060067,Brooklyn,11217,Boerum Hill,16
3004130007,Brooklyn,11217,Boerum Hill,16
3004200052,Brooklyn,11217,Boerum Hill,16
3004340016,Brooklyn,11215,Gowanus,16
3004340049,Brooklyn,11215,Gowanus,16
3004410001,Brooklyn,11215,Gowanus,16
3004410042,Brooklyn,11215,Gowanus,16
3005040020,Brooklyn,11231,Carroll Gardens,7
3005120025,Brooklyn,11231,Carroll Gardens,7
3006040005,Brooklyn,11231,Carroll Gardens,7
3006390025,Brooklyn,11232,Green-Wood Cemetery,38
3006420013,Brooklyn,11232,Green-Wood Cemetery,38
3006450014,Brooklyn,11232,Green-Wood Cemetery,38
3006480043,Brooklyn,11232,Green-Wood Cemetery,38
3006540034,Brooklyn,11232,Green-Wood Cemetery,38
3006640037,Brooklyn,11232,Green-Wood Cemetery,38
3006720035,Brooklyn,11232,Green-Wood Cemetery,38
3006760053,Brooklyn,11232,Green-Wood Cemetery,38
3006800054,Brooklyn,11232,Green-Wood Cemetery,38
3006840025,Brooklyn,11232,Green-Wood Cemetery,38
3007000045,Brooklyn,11232,Green-Wood Cemetery,38
3007050050,Brooklyn,11232,Green-Wood Cemetery,38
3007050061,Brooklyn,11232,Green-Wood Cemetery,38
3007360044,Brooklyn,11220,Bay Ridge,10
3007720053,Brooklyn,11220,Bay Ridge,10
3007810001,Brooklyn,11232,Green-Wood Cemetery,38
3009030164,Brooklyn,11232,Green-Wood Cemetery,38
3009080162,Brooklyn,11232,Green-Wood Cemetery,38
3009130019,Brooklyn,11232,Green-Wood Cemetery,38
3009140024,Brooklyn,11232,Green-Wood Cemetery,38
3009160012,Brooklyn,11232,Green-Wood Cemetery,38
3009800075,Brooklyn,11215,Gowanus,16
3009800107,Brooklyn,11215,Gowanus,16
3010330005,Brooklyn,11215,Gowanus,16
3010330006,Brooklyn,11215,Gowanus,16
3012010012,Brooklyn,11216,Bedford-Stuyvesant,69
3012020032,Brooklyn,11216,Bedford-Stuyvesant,69
3012030010,Brooklyn,11216,Bedford-Stuyvesant,69
3012140076,Brooklyn,11213,Crown Heights,12
3012660036,Brooklyn,11225,Crown Heights,12
3012860010,Brooklyn,11213,Crown Heights,12
3012860013,Brooklyn,11213,Crown Heights,12
3013360028,Brooklyn,11213,Crown Heights,12
3014170009,Brooklyn,11213,Crown Heights,12
3014370015,Brooklyn,11233,Bedford-Stuyvesant,69
3014440042,Brooklyn,11212,Brownsville,12
3014550067,Brooklyn,11233,Bedford-Stuyvesant,69
3014650020,Brooklyn,11233,Bedford-Stuyvesant,69
3014770027,Brooklyn,11233,Bedford-Stuyvesant,69
3015430007,Brooklyn,11233,Bedford-Stuyvesant,69
3015760032,Brooklyn,11207,Bushwick,26
3015860008,Brooklyn,11206,Bedford-Stuyvesant,69
3016000007,Brooklyn,11221,Bedford-Stuyvesant,69
3016000028,Brooklyn,11221,Bedford-Stuyvesant,69
3016001002,Brooklyn,11221,Bedford-Stuyvesant,69
3016130016,Brooklyn,11221,Bedford-Stuyvesant,69
3018650043,Brooklyn,11216,Bedford-Stuyvesant,69
3018660011,Brooklyn,11216,Bedford-Stuyvesant,69
3018660023,Brooklyn,11216,Bedford-Stuyvesant,69
3018680080,Brooklyn,11216,Bedford-Stuyvesant,69
3018840067,Brooklyn,11205,Bedford-Stuyvesant,69
3019000031,Brooklyn,11205,Bedford-Stuyvesant,69
3019090015,Brooklyn,11205,Bedford-Stuyvesant,69
3019450045,Brooklyn,11238,Bedford-Stuyvesant,69
3019940001,Brooklyn,11238,Bedford-Stuyvesant,69
3019940002,Brooklyn,11238,Bedford-Stuyvesant,69
3020300047,Brooklyn,11205,Bedford-Stuyvesant,69
3022610009,Brooklyn,11249,Williamsburg,12
3022830001,Brooklyn,11249,Williamsburg,12
3022880024,Brooklyn,11249,Williamsburg,12
3022900010,Brooklyn,11249,Williamsburg,12
3022950021,Brooklyn,11249,Williamsburg,12
3023030001,Brooklyn,11249,Williamsburg,12
3023230009,Brooklyn,11211,.,196
3023521101,Brooklyn,11211,.,196
3023710048,Brooklyn,11211,.,196
3023711001,Brooklyn,11211,.,196
3023720009,Brooklyn,11211,.,196
3024570034,Brooklyn,11211,.,196
3024620027,Brooklyn,11211,.,196
3024650002,Brooklyn,11211,.,196
3024650003,Brooklyn,11211,.,196
3024650004,Brooklyn,11211,.,196
3024650005,Brooklyn,11211,.,196
3024790023,Brooklyn,11222,Greenpoint,12
3024790028,Brooklyn,11222,Greenpoint,12
3024870041,Brooklyn,11222,Greenpoint,12
3025220003,Brooklyn,11222,Greenpoint,12
3026290035,Brooklyn,11222,Greenpoint,12
3026980026,Brooklyn,11222,Greenpoint,12
3027410017,Brooklyn,11211,.,196
3029230003,Brooklyn,11211,.,196
3030370008,Brooklyn,11206,Bedford-Stuyvesant,69
3030740023,Brooklyn,11206,Bedford-Stuyvesant,69
3031000034,Brooklyn,11206,Bedford-Stuyvesant,69
3031000074,Brooklyn,11206,Bedford-Stuyvesant,69
3031100028,Brooklyn,11206,Bedford-Stuyvesant,69
3031170042,Brooklyn,11206,Bedford-Stuyvesant,69
3031180019,Brooklyn,11206,Bedford-Stuyvesant,69
3031310014,Brooklyn,11206,Bedford-Stuyvesant,69
3031310023,Brooklyn,11206,Bedford-Stuyvesant,69
3031320021,Brooklyn,11206,Bedford-Stuyvesant,69
3033480032,Brooklyn,11221,Bedford-Stuyvesant,69
3033730010,Brooklyn,11221,Bedford-Stuyvesant,69
3034130108,Brooklyn,11237,Bushwick,26
3035210035,Brooklyn,11212,Brownsville,12
3035210075,Brooklyn,11212,Brownsville,12
3035230007,Brooklyn,11212,Brownsville,12
3035230020,Brooklyn,11212,Brownsville,12
3036600002,Brooklyn,11207,Bushwick,26
3036660015,Brooklyn,11207,Bushwick,26
3036660018,Brooklyn,11207,Bushwick,26
3036690005,Brooklyn,11207,Bushwick,26
3036730014,Brooklyn,11207,Bushwick,26
3037030001,Brooklyn,11207,Bushwick,26
3037500020,Brooklyn,11207,Bushwick,26
3037500021,Brooklyn,11207,Bushwick,26
3037540033,Brooklyn,11207,Bushwick,26
3037660001,Brooklyn,11207,Bushwick,26
3038640052,Brooklyn,11212,Brownsville,12
3039540045,Brooklyn,11208,Cypress Hills,5
3041530040,Brooklyn,11208,Cypress Hills,5
3042580006,Brooklyn,11208,Cypress Hills,5
3043680001,Brooklyn,11207,Bushwick,26
3044110024,Brooklyn,11207,Bushwick,26
3046040052,Brooklyn,11203,East Flatbush,2
3050260302,Brooklyn,11226,Flatbush,9
3050540049,Brooklyn,11226,Flatbush,9
3051250056,Brooklyn,11226,Flatbush,9
3051360008,Brooklyn,11226,Flatbush,9
3052490035,Brooklyn,11210,Flatbush,9
3052920035,Brooklyn,11218,Kensington,6
3053340085,Brooklyn,11218,Kensington,6
3053610006,Brooklyn,11218,Kensington,6
3054180038,Brooklyn,11230,Midwood,6
3056220043,Brooklyn,11219,Borough Park,4
3057170013,Brooklyn,11219,Borough Park,4
3057851002,Brooklyn,11220,Bay Ridge,10
3060180001,Brooklyn,11209,Bay Ridge,10
3061030061,Brooklyn,11209,Bay Ridge,10
3064910180,Brooklyn,11214,Bath Beach,2
3065030103,Brooklyn,11230,Midwood,6
3066950009,Brooklyn,11230,Midwood,6
3069540048,Brooklyn,11223,Gravesend,5
3069900001,Brooklyn,11224,Coney Island,1
3071120009,Brooklyn,11223,Gravesend,5
3072250017,Brooklyn,11223,Gravesend,5
3077290025,Brooklyn,11234,Bergen Beach,6
3078930062,Brooklyn,11234,Bergen Beach,6
3079690065,Brooklyn,11234,Bergen Beach,6
3086740010,Brooklyn,11235,Brighton Beach,16
3086750065,Brooklyn,11235,Brighton Beach,16
3086750069,Brooklyn,11235,Brighton Beach,16
3086760044,Brooklyn,11235,Brighton Beach,16
3087260055,Brooklyn,11235,Brighton Beach,16
3087960065,Brooklyn,11235,Brighton Beach,16
3088150101,Brooklyn,11235,Brighton Beach,16
3088150590,Brooklyn,11235,Brighton Beach,16
4000780048,Queens,11101,Astoria,138
4000780050,Queens,11101,Astoria,138
4000850005,Queens,11101,Astoria,138
4000960010,Queens,11101,Astoria,138
4002120001,Queens,11101,Astoria,138
4002120006,Queens,11101,Astoria,138
4002240031,Queens,11101,Astoria,138
4002440050,Queens,11101,Astoria,138
4002750002,Queens,11101,Astoria,138
4003010024,Queens,11101,Astoria,138
4003020006,Queens,11101,Astoria,138
4003070010,Queens,11101,Astoria,138
4003590021,Queens,11101,Astoria,138
4003600023,Queens,11101,Astoria,138
4003620017,Queens,11101,Astoria,138
4003640004,Queens,11101,Astoria,138
4003660018,Queens,11101,Astoria,138
4003840031,Queens,11101,Astoria,138
4003850005,Queens,11101,Astoria,138
4003860023,Queens,11101,Astoria,138
4003860027,Queens,11101,Astoria,138
4003860033,Queens,11101,Astoria,138
4003870031,Queens,11101,Astoria,138
